file,changed,rows_before,rows_after,note,run_at
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_AXJO.csv,True,8292,8292,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_BVSP.csv,True,8020,8020,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_CXPHX.csv,True,3173,3173,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_CXPIX.csv,True,3173,3173,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_CXPNX.csv,True,3172,3172,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_CXPPX.csv,True,3173,3173,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_CXPVX.csv,True,3173,3173,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_FCHI.csv,True,9025,9025,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_FTSE.csv,True,10533,10533,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_GDAXI.csv,True,9535,9535,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_GSPC.csv,True,24541,24541,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_GSPTSE.csv,True,11602,11602,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_HSI.csv,True,9553,9553,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_IBEX.csv,True,8152,8152,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_KS11.csv,True,7081,7081,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_MDAXI.csv,True,7485,7485,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_MXX.csv,True,8475,8475,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_N225.csv,True,14924,14924,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_NDX.csv,True,10066,10066,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_NSEI.csv,True,4413,4413,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_OMXS30.csv,True,1,1,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_RUT.csv,True,9575,9575,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_SDAXI.csv,True,3172,3172,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_SP400.csv,True,11266,11266,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_SP600.csv,True,9243,9243,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_SSMI.csv,True,8748,8748,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_STI.csv,True,9422,9422,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_STOXX.csv,True,5379,5379,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_STOXX50E.csv,True,4627,4627,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IDX_TWII.csv,True,6915,6915,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IEVL.MI.csv,True,2522,2522,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IGOV.csv,True,4181,4181,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IGV.csv,True,6076,6076,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IJS.csv,True,6319,6319,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IJT.csv,True,6319,6319,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/ILF.csv,True,6008,6008,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IMTM.csv,True,2674,2674,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/INCO.csv,True,3544,3544,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/INDF.csv,True,1228,1228,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/INQQ.csv,True,862,862,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IPAY.csv,True,2554,2554,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IPO.csv,True,2995,2995,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IPOS.csv,True,2750,2750,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IQLT.csv,True,2678,2678,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/ITA.csv,True,4870,4870,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IUSG.csv,True,6319,6319,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IUSV.csv,True,6314,6314,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IWC.csv,True,5051,5051,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IWP.csv,True,6064,6064,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IWS.csv,True,6064,6064,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXC.csv,True,5988,5988,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXG.csv,True,5988,5988,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXJ.csv,True,5988,5988,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXN.csv,True,5988,5988,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXP.csv,True,5988,5988,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/IXUS.csv,True,3239,3239,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/JETS.csv,True,2609,2609,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/JPMV.csv,True,1567,1567,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/JPYUSD_X.csv,True,7485,7485,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/JXI.csv,True,4773,4773,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KBWB.csv,True,3486,3486,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KCCA.csv,True,989,989,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KIE.csv,True,4987,4987,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KLXY.csv,True,504,504,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRBN.csv,True,1286,1286,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRE.csv,True,4837,4837,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KROP.csv,True,1045,1045,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1001.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1002.csv,True,6339,6339,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1003.csv,True,6339,6339,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1004.csv,True,6339,6339,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1005.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1006.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1007.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1008.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1009.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1010.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1011.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1012.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1013.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1014.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1015.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1016.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1017.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1018.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1019.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1020.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1021.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1024.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1025.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1026.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1027.csv,True,9227,9227,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1028.csv,True,9225,9225,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1034.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1035.csv,True,6880,6880,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1045.csv,True,295,295,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1046.csv,True,295,295,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1047.csv,True,295,295,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1150.csv,True,3746,3746,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1151.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1152.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1153.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1154.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1155.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1156.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1157.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1158.csv,True,4370,4370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1159.csv,True,3746,3746,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1160.csv,True,3746,3746,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1167.csv,True,3869,3869,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1182.csv,True,3869,3869,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1224.csv,True,3618,3618,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1227.csv,True,3618,3618,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1232.csv,True,3618,3618,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1244.csv,True,3869,3869,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KRX_IDX_1894.csv,True,2630,2630,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/KXI.csv,True,4773,4773,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/LIT.csv,True,3807,3807,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/LQD.csv,True,5819,5819,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/LRGF.csv,True,2609,2609,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MAGS.csv,True,609,609,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MAKX.csv,True,990,990,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MBB.csv,True,4654,4654,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MCHI.csv,True,3635,3635,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MILN.csv,True,2350,2350,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MOAT.csv,True,3366,3366,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MOTG.csv,True,1725,1725,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MTUM.csv,True,3121,3121,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/MXI.csv,True,4773,4773,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/NLR.csv,True,4547,4547,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/NOBL.csv,True,2999,2999,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/NXTG.csv,True,3661,3661,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/OILK.csv,True,2252,2252,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PALL.csv,True,3944,3944,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PAWZ.csv,True,1716,1716,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PDBC.csv,True,2727,2727,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PFFD.csv,True,2010,2010,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PHO.csv,True,4971,4971,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PKW.csv,True,4711,4711,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/PPLT.csv,True,3944,3944,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/QQQ.csv,True,6668,6668,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/QQQE.csv,True,3390,3390,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/QTUM.csv,True,1763,1763,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/QUAL.csv,True,3058,3058,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/REET.csv,True,2812,2812,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/REMX.csv,True,3739,3739,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/RSP.csv,True,5629,5629,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/RXI.csv,True,4774,4774,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SCHD.csv,True,3494,3494,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SCJ.csv,True,4456,4456,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SHLD.csv,True,501,501,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SKYY.csv,True,3567,3567,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SLV.csv,True,4875,4875,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SMEA.MI.csv,True,431,431,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SMIN.csv,True,3418,3418,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SNSR.csv,True,2258,2258,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SOXX.csv,True,6078,6078,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPHB.csv,True,3611,3611,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPHQ.csv,True,4973,4973,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPLV.csv,True,3611,3611,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPTM.csv,True,6268,6268,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPY.csv,True,8210,8210,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SPYD.csv,True,2487,2487,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SRLN.csv,True,3131,3131,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SX4P.Z.csv,True,7394,7394,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SX6P.Z.csv,True,7393,7393,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SX7P.Z.csv,True,1,1,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SX8P.Z.csv,True,1,1,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXAP.Z.csv,True,7359,7359,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXDP.Z.csv,True,7397,7397,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXIP.Z.csv,True,7394,7394,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXKP.Z.csv,True,2854,2854,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXNP.Z.csv,True,7394,7394,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXOP.Z.csv,True,7375,7375,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/SXPP.Z.csv,True,7370,7370,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TAN.csv,True,4380,4380,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/THD.csv,True,4392,4392,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/THNR.csv,True,327,327,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TILL.csv,True,834,834,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TIP.csv,True,5477,5477,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TLT.csv,True,5819,5819,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TPYP.csv,True,2567,2567,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/TUR.csv,True,4394,4394,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/UFO.csv,True,1613,1613,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/UNG.csv,True,4632,4632,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/URTH.csv,True,3437,3437,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/USMV.csv,True,3494,3494,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/VIG.csv,True,4873,4873,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/VNM.csv,True,4045,4045,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/VPL.csv,True,5161,5161,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/VXX.csv,True,1919,1919,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/VYM.csv,True,4734,4734,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XDER.L.csv,True,3906,3906,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLB.csv,True,6722,6722,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLC.csv,True,1819,1819,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLE.csv,True,6722,6722,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLF.csv,True,6722,6722,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLG.csv,True,5119,5119,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLI.csv,True,6722,6722,,2025-09-16T11:45:53+09:00
/home/runner/work/Macro-analysis/Macro-analysis/global_universe/data/daily/XLK.csv,True,6722,6722,,2025-09-16T11:45:53+09:00
